tenure_months,monthly_charges,total_charges,contract_monthly,contract_one_year,contract_two_year,tech_support,num_services,senior_citizen,churned
1.7252197272757686,87.43730768352602,160.33344096979377,0,0,1,0,4,0,1
2.549408051559125,32.81770922780581,81.69328731149345,0,1,0,1,5,1,0
1.0,72.17740592333449,66.86902787912524,1,0,0,0,1,0,1
2.3809202797380995,120.0,268.37856423812826,0,1,0,1,1,0,0
27.57299694185201,37.418462252407295,977.5693951865198,1,0,0,0,6,0,1
1.7723910467142485,20.0,34.029182075875156,0,0,1,1,2,0,1
9.219772519076844,56.41987334359668,535.034179980548,1,0,0,0,5,0,1
44.72462496233465,98.02878904995714,4472.815900014469,1,0,0,0,5,0,0
1.0,120.0,124.70591667760897,1,0,0,0,6,0,1
40.428732148463006,28.113512166427498,1105.3377787891886,0,1,0,0,3,0,1
7.946003204151108,79.90097669709564,676.0342121006115,1,0,0,0,5,0,0
3.018002875898583,51.0406862965984,144.9244151808703,0,1,0,0,5,0,0
28.635729802557922,61.82154937087593,1759.3437187291092,1,0,0,0,1,0,0
23.793580234397286,120.0,3027.0794589268658,1,0,0,0,6,1,1
50.38597953808672,20.0,943.2575114386216,1,0,0,0,5,0,0
31.87904589034561,72.6121898448372,2134.188987282308,0,0,1,1,5,0,0
39.04789934385548,79.030795152963,3322.7952457323013,0,0,1,1,1,0,0
7.952012695361725,97.57358974818041,751.5320476596845,1,0,0,1,5,1,1
4.687999104970727,67.93949460412686,330.2128275136698,1,0,0,1,1,0,1
33.330153504130195,74.24151618512307,2239.577946335363,1,0,0,0,3,0,0
39.46102039784207,53.25054297734627,2181.1906571226464,0,1,0,0,4,0,0
72.0,73.07380823735322,5067.804437159741,1,0,0,0,1,0,0
12.76990449966252,54.704231735077684,636.4987867451031,0,0,1,1,1,0,0
11.165853887081585,83.64715669568153,954.5047763473427,0,0,1,1,5,0,0
35.95090808024609,53.91168991869098,1837.7007369805901,1,0,0,0,1,0,0
10.001608102338075,76.31301181706559,745.9738985701649,1,0,0,0,6,0,0
64.08331018558383,64.12211558945064,3764.4655293600654,0,0,1,0,2,0,0
46.916139771989975,98.78150752316505,4307.406370377151,0,0,1,0,2,0,0
13.448534626611831,63.45818829234541,818.9376034959575,1,0,0,0,3,0,1
33.35483319589107,20.0,612.3626502017614,1,0,0,0,1,0,0
33.711191684520415,102.85764502141976,3752.358005036559,1,0,0,1,6,1,0
2.6121004513612327,37.82803097412143,89.04905751679114,1,0,0,0,5,0,0
55.882696340823166,45.387009840535406,2528.1612668381845,1,0,0,1,5,1,0
16.888979754162104,47.13016117869523,736.0028148369898,1,0,0,1,4,0,1
42.03198138055992,106.23314279512452,4293.439618675042,0,1,0,1,3,0,0
9.257650227948199,20.0,200.93024608324828,1,0,0,1,6,0,1
54.21097234910223,120.0,6065.159868659918,1,0,0,1,6,0,0
11.83172289744411,96.68170427198156,1250.4852896378084,1,0,0,1,5,0,0
1.0,71.69716742387479,67.47842546186783,0,0,1,1,4,0,1
56.58977512709889,63.35317998151141,3758.35197907347,0,0,1,0,5,0,0
2.297414653163406,73.5666222457297,170.5908491809272,1,0,0,1,4,0,1
9.231687201240934,80.63367285138015,801.6248733107865,1,0,0,1,2,0,0
71.92733719651885,84.35646757850171,6133.0572934833135,0,0,1,1,6,0,0
72.0,81.66813398010345,5920.748018507844,1,0,0,1,2,0,0
20.44793498532633,67.68742043765747,1299.7666068434678,1,0,0,0,5,0,0
23.98152192937259,59.079847390780216,1322.2457619414565,1,0,0,0,3,1,1
14.280351926948583,60.46180149039465,935.3364664253747,1,0,0,0,1,0,1
8.328546689908729,59.152751589419566,475.69312897426494,1,0,0,0,3,0,1
9.563672029209354,99.01310290601194,922.7030423314607,0,0,1,1,3,1,0
26.79176591828415,82.80670166842586,2333.8234873917468,0,1,0,0,1,0,1
33.50010896791385,20.0,648.4044557506578,1,0,0,0,6,0,0
37.63668998930757,84.67702329589284,3475.1041219293706,0,0,1,0,2,1,0
37.4119447643698,70.84208584156325,2776.4581087909105,1,0,0,0,2,0,0
2.2952867169676665,64.43873730662308,150.78743958434092,1,0,0,1,6,0,0
16.36919031776054,53.34444640733342,939.7253375091749,0,1,0,1,1,0,1
1.422760954769707,98.7233815995804,127.807322318341,0,1,0,0,4,0,1
19.13907157668943,93.42579386368574,1701.2045439780186,1,0,0,0,3,1,1
13.981326599694805,41.81366996529172,580.5225503577406,1,0,0,0,5,0,0
52.47884794129923,77.21156861373605,3830.718987483054,0,1,0,0,2,0,0
10.372598867229243,35.85029796376142,390.0005137147444,0,1,0,0,6,0,0
2.988143461258821,23.611455056332083,76.46981051937918,0,1,0,1,5,0,0
3.7033837090108648,46.198483262301046,168.48226542927844,1,0,0,0,1,0,1
34.40233312989825,90.87180417148276,3027.497000467908,1,0,0,0,5,1,0
23.10973631395284,93.5937513612826,2362.5870147909864,1,0,0,0,5,0,0
2.5586090938892507,80.39256260291879,203.42444648649848,1,0,0,1,3,0,1
2.1085325200465217,86.75287360543992,182.52059913729266,0,0,1,1,1,1,0
28.973003319674394,80.48534861344875,2262.714672598429,1,0,0,1,5,0,0
1.8131061486191313,45.755552143311434,89.75487439806443,1,0,0,0,2,1,1
41.404460491405956,77.95767634021821,3272.310370172026,0,1,0,1,1,0,0
29.39999407512012,89.01228575683047,2754.1807907318785,1,0,0,0,2,0,1
2.0363700139274896,87.62873989440723,189.57257945691913,1,0,0,0,6,0,1
2.1276928266673605,100.66740114423928,207.41445846192352,0,0,1,0,6,1,0
72.0,86.24911541603191,6127.585514056424,0,0,1,0,4,0,0
11.252101981254949,75.54344622624748,909.2643349733289,0,1,0,1,6,0,0
11.1133262514075,97.10450714949283,1049.6403597193084,1,0,0,1,5,0,0
40.21380967878425,64.2043622225282,2733.684344924668,0,1,0,0,1,0,0
70.61194891111785,38.54376046316847,2961.6953995541744,0,1,0,1,6,0,0
72.0,60.10799108168708,4434.420721161291,1,0,0,1,2,1,0
33.597581522792204,42.652920655806525,1502.2870498746047,1,0,0,1,5,1,0
11.328503990859016,44.744651750768554,537.8201191492403,0,0,1,0,6,0,0
2.092655848750974,60.664439878534466,135.7103374565647,1,0,0,0,3,0,1
36.02982097091102,41.22740237000116,1454.2380378110242,0,1,0,0,2,0,0
19.616649781475832,55.76115411082879,995.6772049726005,1,0,0,1,2,0,0
13.24879500731937,20.0,259.77581547543446,1,0,0,0,4,0,1
56.837704211474176,71.39881122118815,4199.1700913487175,1,0,0,0,3,1,0
2.8291249913251257,65.03616426086673,182.16837715085728,0,0,1,0,4,1,0
16.284122624950903,40.48734106795428,692.1291489452349,1,0,0,0,6,0,0
1.0,84.77737005297215,82.35243935276972,0,1,0,1,3,0,1
15.176504869990229,93.12710412879676,1451.431912646417,0,1,0,1,2,0,1
1.3908103455822185,20.0,26.071684593329238,0,1,0,1,4,0,0
3.0357839023481095,42.118256643013574,134.23889677847168,0,0,1,1,5,0,0
3.0006295681789505,41.92572950638105,126.95332695109245,0,1,0,0,3,1,1
25.14164127376732,36.80290696673406,870.520499647435,1,0,0,0,2,1,0
32.894345222315344,89.88424525795246,2833.632838021367,0,0,1,0,1,1,1
21.013290652868847,59.18521583681589,1305.5138866795055,0,1,0,0,3,1,0
72.0,57.06455476068167,4094.3508633078773,1,0,0,0,3,0,0
11.275117870086412,20.0,212.69524147786117,1,0,0,1,6,0,0
8.07525977809341,84.0625409062768,742.2661019827223,0,0,1,0,5,0,1
48.708060916085515,27.822248154395822,1413.4738560826002,1,0,0,1,6,0,0
6.073969625564481,66.79797890798984,442.82345702487294,0,1,0,0,3,0,1
72.0,73.32130813874575,5202.169736584819,1,0,0,0,3,0,0
1.0,105.81975787515952,105.2927826913243,1,0,0,0,5,0,1
72.0,25.73538802642664,2000.4259973442508,0,1,0,0,5,0,0
1.0588559668440456,20.0,21.28321391041824,1,0,0,0,4,0,1
53.22530949984021,70.51548634261084,3908.8007834528385,1,0,0,0,2,0,0
18.003438008385366,119.0153354453256,2036.4821115464408,0,1,0,0,2,0,1
72.0,102.16839058818312,7277.746780617339,1,0,0,0,4,0,0
1.8398730229069185,71.28978245823878,121.28617208136438,0,1,0,0,2,0,1
19.37063192960037,50.25091443103858,916.1526332930049,0,0,1,1,3,0,0
72.0,89.21367789911932,5782.258311722619,0,1,0,1,4,0,0
17.770654396345055,35.793614008865944,577.4634606928446,1,0,0,0,4,0,0
23.823078969148497,79.29073308068658,2069.262393576635,1,0,0,1,2,0,0
28.55762971480258,80.1641047749988,2171.331047271377,0,1,0,1,1,1,0
14.547066136246821,96.80629722496639,1454.2439913451785,0,0,1,1,2,0,0
23.704180152192528,120.0,3037.415546660709,0,0,1,0,6,0,0
21.067820683338134,76.77247901536302,1633.816758685022,0,0,1,0,1,1,0
55.54158646758354,49.731091228775036,2570.5307565791545,1,0,0,1,4,1,0
1.1162750818435434,64.23277063424017,74.97269676487167,1,0,0,0,1,0,1
7.9162254215702035,20.0,161.4989594761184,1,0,0,1,3,0,0
72.0,44.15860606732825,3326.4681698083614,1,0,0,1,5,0,0
53.032219882883666,52.72152685660688,2946.7786580434977,1,0,0,0,1,0,0
14.596206287030881,49.27734806196223,787.6512920653335,0,0,1,0,6,0,0
23.230392689735453,69.57064616101167,1639.9313394663654,1,0,0,0,5,1,1
7.796962077483123,40.32740202853398,304.4726285368028,1,0,0,0,3,1,0
5.001699874465547,98.63092001973413,507.97043443745787,1,0,0,0,6,0,0
14.953406371298371,65.0062119475459,888.1636275971782,0,0,1,0,5,0,0
10.4628848308016,64.72099036584157,730.9892391108392,0,1,0,0,3,1,0
21.029848944159433,55.16315850461247,1071.7637365532514,0,1,0,0,5,0,0
1.942134826396435,69.65572051576937,130.62288892498742,0,0,1,1,5,0,0
72.0,89.75294794002905,6870.29498510092,1,0,0,0,2,0,0
72.0,38.986093528672995,2861.6298786210773,0,1,0,1,6,0,0
28.748733165906945,45.2565053277423,1273.389728618006,1,0,0,1,6,0,0
18.433882425890157,55.88821913670006,1024.7633479806575,1,0,0,0,1,0,1
8.88910323730464,24.62387229580355,234.40510339810933,0,0,1,1,6,0,0
40.341772019711925,40.42226420835507,1578.524613137805,0,1,0,0,6,0,0
27.703910007571576,50.71337379366023,1508.8272551208925,1,0,0,1,5,0,0
4.259367698411721,91.23167542138182,356.57994473612104,1,0,0,0,4,0,1
58.039226207979056,72.87683987005775,4463.871116750193,0,1,0,0,2,0,0
41.49586827281452,70.80769734102633,3142.461641177659,1,0,0,0,1,0,0
71.80172460080246,90.52693886503917,6086.3538971818,1,0,0,0,2,0,1
31.046496100707223,60.8788463480181,1863.7448120640415,1,0,0,0,1,0,1
22.809696470192947,76.71394549786669,1632.7586537656607,1,0,0,0,3,0,0
13.00086015823472,61.90334741202511,838.0516298790103,0,0,1,0,5,1,0
64.77644067713084,72.96087048198885,4759.557237509902,1,0,0,0,6,0,0
48.249417121126086,47.51724027165254,2354.72974931319,1,0,0,0,6,1,0
1.1105505276749468,20.0,20.862744317486925,0,1,0,0,4,0,0
1.0,60.97162513441088,57.456560485934354,0,0,1,0,2,0,0
11.33634627799831,107.6824440829982,1108.7842952395588,1,0,0,0,2,1,1
39.92754535190607,92.78646206724777,3572.897122311205,1,0,0,1,2,1,0
72.0,93.96192453773511,6846.096183097577,1,0,0,0,6,1,0
3.912228238427512,102.08392165418653,427.96569526316483,0,1,0,1,2,0,0
21.641379125177657,67.65972772884312,1513.1345162412451,0,1,0,0,5,0,0
11.507368794194306,70.91947122216787,805.5519430408573,0,0,1,1,1,0,1
72.0,46.47044313696949,3649.0882780082507,0,0,1,0,6,0,0
44.301916978407235,55.5178143191885,2567.3943145054977,0,1,0,0,5,0,0
43.732561115276575,83.47313449313424,3964.5570503055387,0,1,0,0,3,0,0
15.177973707354564,101.11653311506448,1543.2121767365406,1,0,0,0,5,0,0
12.860038471856377,60.81661172957001,744.3915819687402,1,0,0,0,5,0,0
7.66533341160147,51.494322054457655,359.419394667156,0,0,1,0,3,0,1
1.3926471322760692,65.01583876569792,94.63825225789628,1,0,0,1,5,0,0
48.01022736007945,83.03620246787344,3684.645253642029,1,0,0,0,1,1,0
40.22681854199815,21.684355515993744,837.8850739506839,0,1,0,0,6,0,0
72.0,20.0,1449.3516214705626,1,0,0,1,4,0,0
72.0,48.483894515252494,3535.8140105741986,0,1,0,0,3,1,0
19.455638223393457,28.37862722257524,563.2311900555324,0,1,0,1,6,0,0
35.16679416495026,49.75579407058068,1632.9577033978928,1,0,0,0,2,0,1
69.50812038898647,60.56659043547585,4108.611884605224,0,0,1,1,1,0,0
45.474528353021896,51.402547729309596,2392.295070338898,1,0,0,0,4,0,0
6.819658669947517,108.57402603412237,810.0121270899937,1,0,0,1,1,0,1
14.371843857596748,74.8023429380696,1123.9904542184381,0,1,0,1,1,0,0
3.3191122635141275,74.01423078832485,266.4250391312199,0,1,0,0,2,0,1
72.0,83.66621432130205,6339.878811000777,0,1,0,0,4,0,0
22.364344862126835,30.835006466576928,702.2544093463619,1,0,0,0,1,0,0
6.230489410043608,96.17335362260806,562.2987068898606,0,1,0,1,2,0,1
26.731908940158007,62.7270714039362,1732.7145398211076,1,0,0,0,3,0,0
23.10409043383372,85.11441851723637,2015.0161893481918,0,0,1,0,2,0,1
10.642091095130546,32.84428300879534,356.69509951296027,1,0,0,0,5,0,0
2.8929389135632624,20.0,57.74058283140489,0,1,0,0,6,0,1
26.72259080445845,89.53668974075086,2406.365379942539,1,0,0,0,2,0,1
17.630650180464905,76.2922857829255,1300.5449068223738,1,0,0,1,2,0,0
35.51536994305236,37.93845336927469,1352.6025839627282,1,0,0,0,2,0,0
17.62343665016436,38.91010756175917,644.250829056086,0,0,1,1,1,0,0
45.882482671403615,98.76304353244308,4808.072801198644,0,1,0,0,4,0,0
19.2660988565157,29.317643213980162,529.3396763113622,0,0,1,0,2,0,0
19.75474994352353,114.2801885976789,2070.1824750274473,1,0,0,0,2,0,0
50.22620743751452,37.98137796056394,1883.3363798928976,1,0,0,0,5,0,0
12.399535535714808,84.15175776825149,1076.4796596051774,1,0,0,1,5,0,0
3.4533109293671744,55.14144572753046,188.0485578120196,0,0,1,1,3,0,0
1.0,83.09562293247029,79.38547203794909,1,0,0,0,3,0,1
33.769378863902055,48.67657993657422,1662.9019706235943,0,0,1,0,5,1,0
23.24157520945631,60.116212817831176,1354.4419523844722,0,0,1,0,4,0,1
29.223968347149036,66.22757526187164,2102.9898077636735,0,0,1,1,3,0,0
5.747555843842643,34.93437632655582,217.7596323030693,0,1,0,1,6,0,0
3.5187012294786877,87.22473036260378,307.06335670526363,0,1,0,1,6,0,0
1.0,49.603593005852446,47.896078543750214,0,1,0,0,4,1,1
10.360494276361662,58.14200253979944,630.9486437572918,1,0,0,0,5,0,0
21.39353701595867,35.169518761744634,682.6849279996616,0,1,0,0,3,0,0
11.951564821467617,20.0,237.8250969902349,1,0,0,0,2,0,1
13.807669507882348,59.269167121994926,791.579497252312,1,0,0,0,5,0,1
56.2814765515546,120.0,7321.8183195422325,1,0,0,0,3,0,1
10.274462746202682,88.53812863694071,820.897320730105,1,0,0,0,4,0,1
17.316600673735707,64.42218860796817,1127.3570878458836,1,0,0,1,6,1,0
36.74092170527284,57.11327512375197,2199.3957903516484,1,0,0,1,4,0,0
12.121923151180313,65.67397678436139,793.7094788688206,0,1,0,0,3,0,0
23.35417140847405,81.4135734552563,1743.6880458479043,1,0,0,0,4,0,1
47.59537544842336,29.575615540734653,1540.6757645034838,0,1,0,0,3,0,0
71.66856996899202,98.42965084006616,7079.722559837434,1,0,0,1,3,0,0
3.8179651035560633,86.46143946323733,337.6454888733235,0,1,0,1,4,0,0
62.679906313009894,86.54557177123803,5138.907416368896,0,1,0,1,1,0,0
16.260066743892736,78.15427216429183,1266.5995758752597,0,1,0,1,2,0,0
7.169650904433498,65.58849973081969,463.5832036548208,0,1,0,0,5,1,0
14.750087216896741,85.1858370790046,1149.6699769278946,1,0,0,0,6,0,0
72.0,82.75442401224134,5488.994116308133,0,1,0,0,2,0,0
16.283791024016633,54.37877867176928,945.2585563893092,1,0,0,0,5,0,0
9.566784770411996,47.79194681309297,433.4236108159499,1,0,0,1,5,0,0
24.083670574983827,68.05568885785961,1539.0362340829813,0,1,0,0,6,0,0
6.59108322517447,111.47060454485562,735.4337321809874,1,0,0,0,2,0,1
1.8934873194296409,27.826787730382975,55.52170922522995,0,1,0,0,6,0,0
3.3114052730979804,20.974242027426797,63.3692834559851,0,1,0,1,3,0,0
3.2884421776081707,69.9428252370955,233.5361459438653,1,0,0,0,6,0,1
3.9542376373601513,66.52663105568054,243.02784765398837,1,0,0,1,4,0,0
3.587041585620397,70.20024993111224,228.46635454918334,1,0,0,0,1,0,1
24.578017225819355,72.31859593725501,1618.452850280674,0,0,1,0,1,0,0
4.817912568827559,58.30393236095585,299.67680524175944,0,1,0,0,1,0,0
10.179343579075326,109.69590315806246,1031.315435566859,1,0,0,1,2,0,1
54.50337900308058,20.0,990.9044297637279,1,0,0,0,2,0,0
15.417147399518248,40.14508925659262,611.2357238059694,0,1,0,1,3,0,0
26.430938007657133,61.90235719552858,1748.701480153674,0,0,1,0,1,0,0
4.539084410717196,20.0,86.46789447676632,1,0,0,0,3,0,0
5.1252235438822815,59.72436786703786,301.3079712514077,1,0,0,1,1,0,1
1.0014531052215674,114.84410497184055,104.42819294948272,0,0,1,0,2,0,1
4.441136257573941,65.62659464887885,288.4883678302195,1,0,0,0,4,1,1
7.8371548471474926,71.92102717156051,572.4056459444662,1,0,0,1,4,1,0
4.675483619594591,27.19505704482259,128.95321074431985,0,0,1,0,4,1,1
2.229261788648822,46.509157758815675,100.20625163177247,0,1,0,1,6,0,0
3.0853491238404605,53.74410859028189,159.7017051645966,1,0,0,0,4,0,1
14.823104240769098,55.46854709731298,757.5279804181938,1,0,0,0,5,0,0
5.546212952282318,103.44931385011306,558.4669804082396,1,0,0,0,1,0,1
10.871546772262045,81.73073182175374,817.3665145021542,1,0,0,1,4,0,0
16.800124433143928,31.656261291889038,560.1858265949836,0,0,1,0,5,0,0
28.138978416301015,72.39514335296015,2227.0972171015287,1,0,0,1,5,0,0
1.0,79.94665245490356,87.46282829791572,0,1,0,1,5,0,0
38.55586185182687,99.204471155638,4104.186988360057,0,0,1,0,3,0,0
23.726248568815112,112.41622059705121,2720.9820634641974,1,0,0,0,3,0,1
2.0470903290320224,34.547174245163944,73.56227837157714,1,0,0,0,5,0,1
49.63523276371417,40.67427466368986,1932.1484736024333,0,1,0,0,6,1,0
60.880645113094275,27.27266423256151,1703.8030422818256,0,0,1,0,4,0,0
1.5125478614439216,57.97940422679056,86.91874691476842,0,0,1,1,1,0,0
7.780244235087619,78.99075123339003,612.3570257880577,1,0,0,1,6,0,0
39.38244439743942,94.62003549767306,3918.482366806981,0,1,0,1,2,0,0
33.1045737651434,62.721469290724315,1985.8039787397906,0,1,0,1,3,0,0
4.895511169483211,55.40457430235468,261.36295401394113,0,0,1,1,4,0,0
5.637576748356798,69.55273976746221,425.41007434193557,1,0,0,0,4,0,1
11.106842640584873,39.94571295109931,404.2926881119417,0,1,0,1,2,0,0
15.903901552046745,120.0,1902.9848893553622,0,0,1,1,2,0,1
23.112044017405246,20.0,500.40356142589144,1,0,0,0,4,0,1
11.047501512008427,70.54221736687174,796.5167680933346,1,0,0,1,2,0,1
14.901386621302024,120.0,1804.7631086714052,1,0,0,0,4,0,0
33.02949456935622,65.20399533679993,2045.8620694464373,1,0,0,1,6,0,0
1.0,59.298828949955166,57.44011295670864,1,0,0,1,2,0,0
6.982478925177533,54.27663731568718,405.6697234871644,0,0,1,1,6,0,0
29.98780499894462,59.58824954712777,1808.0844300171339,1,0,0,0,6,0,0
54.13840210393472,106.18545424029591,5765.660540999917,1,0,0,1,2,0,0
17.202698693001622,20.0,316.50073570588734,0,1,0,0,4,0,0
18.228708056473653,111.00301103888977,1827.5837407847293,1,0,0,0,5,0,0
2.720672124975921,22.28128542649565,66.24179808883355,1,0,0,1,4,0,0
14.23543790600522,57.00043012296756,791.4627571289165,0,1,0,0,1,0,1
18.254563177326958,52.122667391040146,971.1174859898723,0,0,1,1,2,1,1
6.664627278255679,82.65659809312159,504.5704913999464,0,1,0,0,3,0,0
7.528190685085052,20.0,156.07789074204604,0,1,0,0,2,0,0
11.367959635259329,78.86517998245829,974.0985238225526,1,0,0,1,1,0,0
1.0,120.0,121.81596607193808,0,0,1,0,6,0,1
9.329394270147258,24.104779862215686,208.06693390225084,1,0,0,0,3,0,0
5.701366454967117,70.69118502831186,409.6237002282128,0,1,0,1,3,0,0
9.521981525567584,45.14053466610173,452.72399981780944,1,0,0,0,4,0,1
3.0615144788347504,77.77661618579107,233.6575255777672,0,0,1,1,5,0,0
53.089917598632596,65.57443332247256,3745.8102265965636,0,1,0,0,4,0,0
21.609571533109435,45.755392728670714,1018.1566180205341,0,1,0,0,3,1,0
27.27919098943276,79.63616854613223,2345.876740029886,1,0,0,0,3,0,0
37.36101677706699,119.1304432936023,4560.774830364898,1,0,0,0,5,0,1
16.560874124373242,59.27288624818104,909.2244657898375,0,1,0,0,2,0,0
2.18237026841894,86.59273826444546,181.78462365840122,0,1,0,0,5,0,0
18.48620071907574,26.20181126386509,455.48351020776863,1,0,0,0,6,0,0
21.214153388912965,36.30690869545974,833.1976261512574,0,0,1,0,4,0,0
32.837199571401825,79.17218833641132,2735.19020067315,0,0,1,0,2,0,0
13.56083158519157,109.52348085607895,1537.6278900065988,1,0,0,0,4,0,1
3.275632001503493,75.6684004635698,237.99526344984557,0,0,1,0,5,0,0
8.010292326280894,55.608259084305374,417.2906920825144,0,1,0,1,2,1,1
10.826755811390964,64.97874216270063,739.5921027021133,1,0,0,1,5,0,0
24.91739067892468,27.487767980908473,681.3834878802375,1,0,0,1,6,0,0
20.29876130883407,83.135459790661,1594.9982588379721,0,1,0,0,1,1,0
10.564962231643348,91.46999186970227,988.9171691308122,0,1,0,1,3,0,1
72.0,51.43729001500759,3363.0115552905913,1,0,0,1,2,1,0
22.339992203213022,50.898735567214956,1097.5457821685452,0,1,0,1,3,0,0
6.499068690163199,72.97634688956146,471.2957442173832,0,1,0,0,1,0,1
2.5762321109972843,51.898407918782134,124.28858573725041,0,1,0,1,2,1,0
3.9813190221558212,63.01602156122533,275.2055758122797,1,0,0,1,3,0,0
6.775364385483383,120.0,765.7404137235391,0,0,1,1,3,1,1
4.203956998903057,57.5892289776201,224.2041454407809,1,0,0,0,2,0,1
4.95580189090993,54.24979543936333,252.9102355353941,1,0,0,0,3,1,1
8.054540357170717,45.57374583094523,386.8287290569669,1,0,0,0,3,0,0
4.569658407909288,87.3257591449981,393.10351271562126,1,0,0,0,2,0,1
54.49803478454197,59.563274803456906,3288.5505154682737,0,0,1,1,3,0,0
2.007257102208004,45.51880885035722,82.61506984491946,1,0,0,0,3,1,1
17.841896402704865,104.63912096819035,1693.120698008309,0,1,0,0,4,0,1
12.679333355743257,107.58809013540912,1349.364896051997,1,0,0,0,6,0,0
72.0,46.987293027838845,3597.339424900472,1,0,0,0,4,0,0
2.8518562967377177,20.0,61.43170962271575,0,0,1,0,1,0,0
12.17419184981833,95.22541069510766,1063.4668301963966,0,1,0,1,4,0,1
72.0,44.46110522719988,3225.761165597109,1,0,0,0,4,0,0
48.149857487235714,88.71876797488306,4624.84262146537,0,1,0,0,1,0,0
40.767912816868304,20.0,797.0897884100827,1,0,0,0,3,0,0
7.158602004804111,91.77792014897928,700.3066590952782,1,0,0,0,3,1,1
4.497588786875701,28.664842121576562,119.47768546666619,0,1,0,0,4,0,1
26.509430368362807,86.92292357199574,2504.931108071603,0,1,0,1,1,0,0
63.60924227903893,65.42819203509302,4371.114328309292,1,0,0,1,3,0,0
19.527610125713814,36.38181741810065,773.1591453283983,0,0,1,1,5,0,0
20.345461475006076,52.78891061219659,1111.952649855866,0,1,0,1,2,0,0
7.88340073945562,85.58955370870103,656.3034735725199,1,0,0,0,2,0,1
35.21937020189012,68.17683359345703,2611.5724602233317,0,1,0,1,6,0,0
4.9698715715057,82.53238941417453,391.7639795005677,0,1,0,1,2,0,0
9.386107514861584,120.0,1088.5269797383507,0,1,0,1,4,0,0
13.299469201675933,20.0,276.6719655161244,1,0,0,0,2,0,1
17.003639103472764,113.51637724905872,2032.6137648954957,0,1,0,1,2,0,0
6.66270200567054,68.13067812569639,492.91860885331135,1,0,0,1,5,0,0
2.9275985314592505,38.03647855030616,104.78116139055848,0,0,1,1,3,0,1
22.636791778304556,25.090591227830302,601.8213071888991,0,1,0,0,5,1,0
8.173520842477004,59.326388276688995,508.0399283681476,1,0,0,1,4,0,1
20.890873639018647,92.64950335773378,1766.6714042215137,0,1,0,1,2,0,0
4.023954066496315,61.17352638867398,240.60724213541428,0,0,1,1,3,0,0
15.746913072684661,110.33464790742042,1661.9441423578185,0,0,1,0,6,0,0
18.253133955097866,21.464729298453236,376.47850440317546,1,0,0,1,6,0,0
1.2771516349709118,64.63733156461836,90.52528832982802,1,0,0,0,2,0,1
9.849206433130158,27.42819666760643,277.86011966996375,0,1,0,0,2,0,1
3.464383843966359,75.90895647874903,274.42656021982134,1,0,0,0,6,0,1
1.5713342105405972,91.60662170291901,157.66592739752934,0,0,1,1,6,0,0
72.0,52.3771461895684,3678.536314883626,1,0,0,0,4,0,0
9.339120540466086,20.0,198.0580976778631,1,0,0,0,2,0,0
39.84169473047757,70.96844440389484,2790.480316628298,1,0,0,1,6,1,0
7.053332023041634,78.10215655200528,591.5942163604335,1,0,0,1,1,0,0
27.459392424488435,77.12884264885093,1982.6433662747177,0,1,0,0,6,1,0
34.27358934787701,102.07346575466462,3811.663266202558,1,0,0,1,3,0,0
21.730718260059355,32.86838961052853,674.0800439221636,1,0,0,1,3,0,0
15.308559457086522,85.40648316351349,1262.0086180612755,1,0,0,0,1,0,1
12.738187524129067,100.77522537433924,1349.4681909403394,0,1,0,0,4,0,0
10.297039240895396,20.0,201.56475491213038,1,0,0,0,2,0,1
63.66134515729874,74.58955477756932,4851.239117193156,0,1,0,0,2,0,0
42.61456970740315,49.874605069769856,2101.8243063250034,0,1,0,0,6,0,0
72.0,62.55431980695062,4722.233552511234,0,1,0,1,3,0,0
3.1854850040665332,75.43029450615009,227.2266460858699,0,0,1,1,4,0,1
31.50123272305218,50.38314307659343,1446.974101934308,0,0,1,0,4,0,0
66.86705436626977,44.728757625151644,2871.202824401517,0,0,1,0,4,0,0
4.798939432819145,66.02457252464073,315.2198753800768,1,0,0,0,6,0,1
1.6514476193399248,32.38262183411592,49.927465478918755,1,0,0,0,2,0,0
32.433435676526926,32.42524613344444,1021.1212962979095,1,0,0,0,4,0,0
20.506251460768073,85.3811984886951,1715.8254132278578,0,0,1,1,6,0,0
44.25785139171547,30.536178945240316,1231.831724140931,0,0,1,1,6,1,0
3.6133979139406227,84.98937502727635,312.2171687857506,0,0,1,0,1,0,0
38.06520266476483,78.87773878561853,3233.295119160062,1,0,0,1,5,0,0
5.40431455360855,20.0,100.55792769647046,0,0,1,0,4,0,0
4.2891647751724316,44.673060429930345,195.35831817730556,1,0,0,1,5,0,0
4.306671757438817,100.82328209142118,448.5191551518877,1,0,0,0,2,0,1
40.44247878153621,35.565034065809556,1415.1333344969216,1,0,0,0,6,0,1
26.261127336383254,51.06787213071837,1395.0382833951676,1,0,0,1,4,0,1
17.769022952305065,78.86182679755689,1376.2792754679938,0,1,0,0,3,0,1
10.667073640273635,88.50171527847786,944.9298845102792,1,0,0,1,2,0,1
50.332864015063976,57.45383341866513,2606.8871165008313,1,0,0,0,1,0,0
11.959505992738679,47.074694159250754,584.5773916474827,0,1,0,0,1,0,0
40.70598390835367,107.67109585095523,4524.286301949805,0,0,1,0,5,0,0
13.878597146733128,117.16698991392737,1475.990943356776,0,1,0,0,6,0,1
